id,source_account,destination_account,amount_minor,currency_src,currency_dst,timestamp,description
TX-001034,ACC_000999,ACC_000086,351150,IDR,IDR,2025-09-15T08:41:36.446918+00:00Z,poc-tx
TX-001035,ACC_000524,ACC_000411,91265,SGD,IDR,2025-09-14T20:26:14.446936+00:00Z,poc-tx
TX-001036,ACC_000089,ACC_000589,73052,USD,USD,2025-09-10T18:26:02.446944+00:00Z,poc-tx
TX-001037,ACC_000419,ACC_000778,13348,SGD,IDR,2025-09-16T04:58:55.446959+00:00Z,poc-tx
TX-001038,ACC_000562,ACC_000359,88698,IDR,IDR,2025-09-13T19:55:23.446977+00:00Z,poc-tx
TX-001039,ACC_000908,ACC_000064,195364,USD,USD,2025-09-13T20:14:10.447001+00:00Z,poc-tx
TX-001040,ACC_000379,ACC_000331,3038135,IDR,IDR,2025-09-12T03:49:53.447015+00:00Z,poc-tx
TX-001041,ACC_000201,ACC_000612,104730,IDR,IDR,2025-09-12T14:21:15.447041+00:00Z,poc-tx
TX-001042,ACC_000836,ACC_000424,95424,SGD,SGD,2025-09-12T23:17:40.447068+00:00Z,poc-tx
TX-001043,ACC_000871,ACC_000144,26102,SGD,SGD,2025-09-14T19:28:34.447093+00:00Z,poc-tx
TX-001044,ACC_000869,ACC_000372,121359,SGD,SGD,2025-09-11T12:07:17.447117+00:00Z,poc-tx
TX-001045,ACC_000475,ACC_000822,120496,SGD,SGD,2025-09-15T11:40:06.447133+00:00Z,poc-tx
TX-001046,ACC_000044,ACC_000399,4686971,IDR,USD,2025-09-15T11:59:57.447141+00:00Z,poc-tx
TX-001047,ACC_000721,ACC_000239,965,USD,USD,2025-09-14T21:20:01.447162+00:00Z,poc-tx
TX-001048,ACC_000167,ACC_000217,37538,SGD,USD,2025-09-12T20:06:03.447173+00:00Z,poc-tx
TX-001049,ACC_000230,ACC_000204,108140,SGD,SGD,2025-09-13T09:18:30.447184+00:00Z,poc-tx
TX-001050,ACC_000327,ACC_000213,59926,SGD,IDR,2025-09-14T20:49:32.447197+00:00Z,poc-tx
TX-001051,ACC_000400,ACC_000487,4277185,IDR,USD,2025-09-15T13:20:42.447212+00:00Z,poc-tx
TX-001052,ACC_000869,ACC_000405,76291,SGD,SGD,2025-09-13T11:47:51.447236+00:00Z,poc-tx
TX-001053,ACC_000322,ACC_000598,880046,IDR,USD,2025-09-13T18:47:41.447249+00:00Z,poc-tx
TX-001054,ACC_000935,ACC_000636,758389,IDR,IDR,2025-09-10T00:20:09.447274+00:00Z,poc-tx
TX-001055,ACC_000837,ACC_000269,85586,USD,USD,2025-09-15T22:28:48.447296+00:00Z,poc-tx
TX-001056,ACC_000612,ACC_000925,104701,SGD,SGD,2025-09-10T23:17:32.447315+00:00Z,poc-tx
TX-001057,ACC_000597,ACC_000195,11992,SGD,SGD,2025-09-12T06:58:15.447333+00:00Z,poc-tx
TX-001058,ACC_000975,ACC_000098,4724,SGD,SGD,2025-09-10T22:58:17.447358+00:00Z,poc-tx
TX-001059,ACC_000072,ACC_000643,2090587,IDR,USD,2025-09-12T01:00:02.447367+00:00Z,poc-tx
TX-001060,ACC_000205,ACC_000708,146224,USD,SGD,2025-09-15T18:31:03.447378+00:00Z,poc-tx
TX-001061,ACC_000793,ACC_000374,40309,USD,USD,2025-09-14T15:45:48.447400+00:00Z,poc-tx
TX-001062,ACC_000064,ACC_000732,83807,SGD,SGD,2025-09-12T00:30:06.447407+00:00Z,poc-tx
TX-001063,ACC_000244,ACC_000279,41339,SGD,SGD,2025-09-12T12:19:03.447419+00:00Z,poc-tx
TX-001064,ACC_000010,ACC_000722,190826,USD,USD,2025-09-14T11:14:50.447425+00:00Z,poc-tx
TX-001065,ACC_000734,ACC_000746,192293,USD,USD,2025-09-15T21:29:26.447446+00:00Z,poc-tx
TX-001066,ACC_000745,ACC_000832,167331,USD,USD,2025-09-11T13:44:40.447467+00:00Z,poc-tx
TX-001067,ACC_000126,ACC_000975,89429,USD,USD,2025-09-10T23:51:40.447476+00:00Z,poc-tx
TX-001068,ACC_000814,ACC_000604,135773,SGD,SGD,2025-09-14T06:59:54.447498+00:00Z,poc-tx
TX-001069,ACC_000275,ACC_000413,3455899,IDR,SGD,2025-09-14T11:14:23.447510+00:00Z,poc-tx
TX-001070,ACC_000973,ACC_000536,30252,SGD,IDR,2025-09-10T03:02:40.447536+00:00Z,poc-tx
TX-001071,ACC_000633,ACC_000666,2087589,IDR,IDR,2025-09-16T09:43:05.447555+00:00Z,poc-tx
TX-001072,ACC_000106,ACC_000190,2872204,IDR,SGD,2025-09-14T04:45:43.447564+00:00Z,poc-tx
TX-001073,ACC_000852,ACC_000056,1590985,IDR,IDR,2025-09-11T15:32:44.447587+00:00Z,poc-tx
TX-001074,ACC_000287,ACC_000992,3710162,IDR,USD,2025-09-13T05:39:03.447599+00:00Z,poc-tx
TX-001075,ACC_000315,ACC_000146,4209714,IDR,USD,2025-09-15T10:33:16.447612+00:00Z,poc-tx
TX-001076,ACC_000919,ACC_000527,1719544,IDR,USD,2025-09-15T12:53:02.447637+00:00Z,poc-tx
TX-001077,ACC_000842,ACC_000163,3965280,IDR,IDR,2025-09-15T17:46:17.447660+00:00Z,poc-tx
TX-001078,ACC_000496,ACC_000664,126299,SGD,SGD,2025-09-14T15:04:59.447676+00:00Z,poc-tx
TX-001079,ACC_000621,ACC_000470,35947,SGD,USD,2025-09-16T06:24:34.447696+00:00Z,poc-tx
TX-001080,ACC_000571,ACC_000404,883501,IDR,IDR,2025-09-14T23:15:52.447713+00:00Z,poc-tx
TX-001081,ACC_000601,ACC_000412,82144,USD,USD,2025-09-15T22:53:53.447731+00:00Z,poc-tx
TX-001082,ACC_000120,ACC_000729,4151902,IDR,IDR,2025-09-12T22:42:24.447740+00:00Z,poc-tx
TX-001083,ACC_000681,ACC_000011,46883,SGD,USD,2025-09-15T08:40:37.447760+00:00Z,poc-tx
TX-001084,ACC_000909,ACC_000492,3340956,IDR,IDR,2025-09-10T14:41:49.447785+00:00Z,poc-tx
TX-001085,ACC_000117,ACC_000206,96119,USD,SGD,2025-09-13T21:47:57.447794+00:00Z,poc-tx
TX-001086,ACC_000533,ACC_000388,52425,USD,USD,2025-09-16T03:57:17.447811+00:00Z,poc-tx
TX-001087,ACC_000279,ACC_000844,132093,USD,IDR,2025-09-11T09:26:29.447823+00:00Z,poc-tx
TX-001088,ACC_000821,ACC_000414,148641,USD,SGD,2025-09-11T10:57:20.447846+00:00Z,poc-tx
TX-001089,ACC_000194,ACC_000373,137256,USD,USD,2025-09-13T12:16:25.447857+00:00Z,poc-tx
TX-001090,ACC_000015,ACC_000720,3988369,IDR,IDR,2025-09-14T23:10:19.447864+00:00Z,poc-tx
TX-001091,ACC_000397,ACC_000619,1655759,IDR,IDR,2025-09-12T14:41:56.447878+00:00Z,poc-tx
TX-001092,ACC_000258,ACC_000833,100934,USD,USD,2025-09-16T09:08:55.447889+00:00Z,poc-tx
TX-001093,ACC_000662,ACC_000981,112900,SGD,SGD,2025-09-09T20:47:21.447909+00:00Z,poc-tx
TX-001094,ACC_000839,ACC_000167,150837,USD,IDR,2025-09-14T20:27:53.447932+00:00Z,poc-tx
TX-001095,ACC_000741,ACC_000384,26112,SGD,USD,2025-09-14T08:12:37.447953+00:00Z,poc-tx
TX-001096,ACC_000282,ACC_000009,3192066,IDR,SGD,2025-09-10T11:49:47.447966+00:00Z,poc-tx
TX-001097,ACC_000302,ACC_000588,1252723,IDR,IDR,2025-09-15T13:35:06.447978+00:00Z,poc-tx
TX-001098,ACC_000417,ACC_000144,64140,USD,IDR,2025-09-14T22:11:15.447993+00:00Z,poc-tx
TX-001099,ACC_000523,ACC_000512,187751,USD,USD,2025-09-16T05:23:24.448010+00:00Z,poc-tx
TX-001100,ACC_000144,ACC_000584,39415,USD,USD,2025-09-14T21:15:52.448020+00:00Z,poc-tx
TX-001101,ACC_000156,ACC_000491,151303,IDR,IDR,2025-09-14T00:35:06.448029+00:00Z,poc-tx
TX-001102,ACC_000601,ACC_000981,24717,USD,USD,2025-09-15T06:44:45.448048+00:00Z,poc-tx
TX-001103,ACC_000949,ACC_000421,77757,USD,IDR,2025-09-13T22:44:20.448073+00:00Z,poc-tx
TX-001104,ACC_000928,ACC_000641,3959860,IDR,IDR,2025-09-15T18:30:32.448098+00:00Z,poc-tx
TX-001105,ACC_000143,ACC_000629,84912,USD,USD,2025-09-13T16:07:41.448119+00:00Z,poc-tx
TX-001106,ACC_000876,ACC_000116,4626,SGD,SGD,2025-09-10T08:46:04.448143+00:00Z,poc-tx
TX-001107,ACC_000251,ACC_000821,1983797,IDR,SGD,2025-09-16T04:26:48.448155+00:00Z,poc-tx
TX-001108,ACC_000805,ACC_000675,75192,USD,USD,2025-09-12T16:49:54.448178+00:00Z,poc-tx
TX-001109,ACC_000024,ACC_000510,191646,USD,USD,2025-09-15T05:02:26.448185+00:00Z,poc-tx
TX-001110,ACC_000561,ACC_000843,4447386,IDR,IDR,2025-09-13T16:09:32.448202+00:00Z,poc-tx
TX-001111,ACC_000882,ACC_000480,1237750,IDR,IDR,2025-09-12T06:32:23.448226+00:00Z,poc-tx
TX-001112,ACC_000610,ACC_000686,3203929,IDR,IDR,2025-09-09T14:50:19.448244+00:00Z,poc-tx
TX-001113,ACC_000966,ACC_000827,137313,SGD,SGD,2025-09-13T13:48:09.448270+00:00Z,poc-tx
TX-001114,ACC_000932,ACC_000838,25520,SGD,SGD,2025-09-13T07:27:07.448294+00:00Z,poc-tx
TX-001115,ACC_000696,ACC_000643,127720,SGD,USD,2025-09-12T13:30:32.448315+00:00Z,poc-tx
TX-001116,ACC_000894,ACC_000020,150190,USD,USD,2025-09-13T00:20:33.448340+00:00Z,poc-tx
TX-001117,ACC_000885,ACC_000312,109726,SGD,SGD,2025-09-16T07:02:10.448364+00:00Z,poc-tx
TX-001118,ACC_000165,ACC_000332,149586,USD,SGD,2025-09-14T09:36:16.448374+00:00Z,poc-tx
TX-001119,ACC_000485,ACC_000999,124129,SGD,SGD,2025-09-11T18:13:01.448390+00:00Z,poc-tx
TX-001120,ACC_000387,ACC_000258,148488,SGD,IDR,2025-09-11T14:25:43.448405+00:00Z,poc-tx
TX-001121,ACC_000831,ACC_000495,103082,USD,SGD,2025-09-14T11:10:13.448428+00:00Z,poc-tx
TX-001122,ACC_000408,ACC_000767,143083,USD,SGD,2025-09-15T04:47:41.448442+00:00Z,poc-tx
TX-001123,ACC_000151,ACC_000492,111021,SGD,USD,2025-09-15T06:49:52.448452+00:00Z,poc-tx
TX-001124,ACC_000541,ACC_000733,327130,IDR,IDR,2025-09-13T18:56:23.448469+00:00Z,poc-tx
TX-001125,ACC_000819,ACC_000985,1899,SGD,IDR,2025-09-12T15:31:41.448492+00:00Z,poc-tx
TX-001126,ACC_000345,ACC_000316,142180,USD,USD,2025-09-15T06:36:24.448506+00:00Z,poc-tx
TX-001127,ACC_000343,ACC_000280,4192828,IDR,IDR,2025-09-14T09:38:17.448519+00:00Z,poc-tx
TX-001128,ACC_000944,ACC_000226,80761,SGD,SGD,2025-09-15T14:44:39.448543+00:00Z,poc-tx
TX-001129,ACC_000996,ACC_000314,3058829,IDR,IDR,2025-09-15T00:28:55.448569+00:00Z,poc-tx
TX-001130,ACC_000231,ACC_000654,25602,SGD,SGD,2025-09-12T05:29:07.448580+00:00Z,poc-tx
TX-001131,ACC_000791,ACC_000528,3569870,IDR,IDR,2025-09-15T12:11:30.448602+00:00Z,poc-tx
TX-001132,ACC_000652,ACC_000010,115465,USD,IDR,2025-09-12T08:35:26.448622+00:00Z,poc-tx
TX-001133,ACC_000036,ACC_000680,1574488,IDR,IDR,2025-09-14T11:09:59.448629+00:00Z,poc-tx
TX-001134,ACC_000685,ACC_000556,61079,USD,USD,2025-09-12T16:28:17.448649+00:00Z,poc-tx
TX-001135,ACC_000517,ACC_000705,129794,USD,IDR,2025-09-10T03:08:55.448666+00:00Z,poc-tx
TX-001136,ACC_000112,ACC_000036,2014803,IDR,IDR,2025-09-13T18:54:44.448674+00:00Z,poc-tx
TX-001137,ACC_000931,ACC_000340,86887,SGD,SGD,2025-09-14T19:10:02.448699+00:00Z,poc-tx
TX-001138,ACC_000409,ACC_000195,54621,USD,USD,2025-09-12T16:07:47.448714+00:00Z,poc-tx
TX-001139,ACC_000427,ACC_000381,58142,USD,IDR,2025-09-11T11:13:13.448729+00:00Z,poc-tx
TX-001140,ACC_000571,ACC_000140,4224725,IDR,IDR,2025-09-10T01:12:13.448747+00:00Z,poc-tx
TX-001141,ACC_000878,ACC_000260,2519207,IDR,IDR,2025-09-14T17:28:16.448770+00:00Z,poc-tx
TX-001142,ACC_000050,ACC_000380,3451022,IDR,IDR,2025-09-11T21:11:08.448777+00:00Z,poc-tx
TX-001143,ACC_000023,ACC_000144,60420,USD,USD,2025-09-11T05:46:43.448786+00:00Z,poc-tx
TX-001144,ACC_000488,ACC_000470,111188,SGD,IDR,2025-09-14T09:23:25.448803+00:00Z,poc-tx
TX-001145,ACC_000049,ACC_000136,69947,SGD,SGD,2025-09-13T12:44:28.448810+00:00Z,poc-tx
TX-001146,ACC_000451,ACC_000458,124956,SGD,SGD,2025-09-11T03:53:45.448826+00:00Z,poc-tx
TX-001147,ACC_000638,ACC_000877,34910,SGD,SGD,2025-09-14T05:41:56.448845+00:00Z,poc-tx
TX-001148,ACC_000872,ACC_000393,131979,SGD,IDR,2025-09-15T10:11:55.448869+00:00Z,poc-tx
TX-001149,ACC_000410,ACC_000169,67123,USD,IDR,2025-09-14T21:29:31.448884+00:00Z,poc-tx
TX-001150,ACC_000622,ACC_000841,3828875,IDR,IDR,2025-09-11T17:00:41.448902+00:00Z,poc-tx
TX-001151,ACC_000171,ACC_000884,107320,USD,IDR,2025-09-14T02:21:04.448913+00:00Z,poc-tx
TX-001152,ACC_000905,ACC_000675,68060,USD,SGD,2025-09-13T12:08:10.448937+00:00Z,poc-tx
TX-001153,ACC_000641,ACC_000465,2417155,IDR,IDR,2025-09-15T08:06:19.448956+00:00Z,poc-tx
TX-001154,ACC_000222,ACC_000080,2624689,IDR,SGD,2025-09-11T22:23:49.448968+00:00Z,poc-tx
TX-001155,ACC_000147,ACC_000884,14572,USD,USD,2025-09-14T01:00:45.448977+00:00Z,poc-tx
TX-001156,ACC_000875,ACC_000537,50457,USD,USD,2025-09-10T21:10:00.449001+00:00Z,poc-tx
TX-001157,ACC_000998,ACC_000686,44987,SGD,SGD,2025-09-15T21:47:19.449039+00:00Z,poc-tx
TX-001158,ACC_000455,ACC_000600,1760875,IDR,IDR,2025-09-13T23:04:45.449060+00:00Z,poc-tx
TX-001159,ACC_000281,ACC_000087,189957,USD,USD,2025-09-11T14:02:32.449074+00:00Z,poc-tx
TX-001160,ACC_000307,ACC_000843,27240,SGD,SGD,2025-09-09T22:39:29.449086+00:00Z,poc-tx
TX-001161,ACC_000332,ACC_000051,59920,SGD,SGD,2025-09-14T15:31:21.449100+00:00Z,poc-tx
TX-001162,ACC_000738,ACC_000886,4780179,IDR,IDR,2025-09-13T07:28:29.449121+00:00Z,poc-tx
TX-001163,ACC_000472,ACC_000315,68168,USD,USD,2025-09-16T08:10:35.449136+00:00Z,poc-tx
TX-001164,ACC_000230,ACC_000488,18696,SGD,SGD,2025-09-11T13:38:57.449148+00:00Z,poc-tx
TX-001165,ACC_000001,ACC_000331,149264,USD,USD,2025-09-13T04:00:49.449154+00:00Z,poc-tx
TX-001166,ACC_000872,ACC_000492,66930,SGD,SGD,2025-09-15T18:31:21.449178+00:00Z,poc-tx
TX-001167,ACC_000938,ACC_000923,95974,USD,USD,2025-09-14T09:30:17.449203+00:00Z,poc-tx
TX-001168,ACC_000570,ACC_000481,97848,USD,SGD,2025-09-10T05:49:01.449221+00:00Z,poc-tx
TX-001169,ACC_000367,ACC_000445,3136908,IDR,IDR,2025-09-12T07:38:46.449235+00:00Z,poc-tx
TX-001170,ACC_000218,ACC_000776,93021,SGD,USD,2025-09-13T02:11:01.449247+00:00Z,poc-tx
TX-001171,ACC_000483,ACC_000084,87756,USD,USD,2025-09-13T10:56:03.449263+00:00Z,poc-tx
TX-001172,ACC_000901,ACC_000748,2654487,IDR,IDR,2025-09-10T14:44:45.449287+00:00Z,poc-tx
TX-001173,ACC_000290,ACC_000706,2847266,IDR,IDR,2025-09-11T17:58:54.449299+00:00Z,poc-tx
TX-001174,ACC_000122,ACC_000707,4239124,IDR,SGD,2025-09-11T06:58:21.449308+00:00Z,poc-tx
TX-001175,ACC_000015,ACC_000018,1310795,IDR,IDR,2025-09-14T01:33:32.449315+00:00Z,poc-tx
TX-001176,ACC_000373,ACC_000755,4322523,IDR,IDR,2025-09-15T05:59:28.449329+00:00Z,poc-tx
TX-001177,ACC_000002,ACC_000049,125944,SGD,SGD,2025-09-16T03:08:40.449336+00:00Z,poc-tx
TX-001178,ACC_000810,ACC_000947,4994,USD,SGD,2025-09-13T07:35:35.449359+00:00Z,poc-tx
TX-001179,ACC_000777,ACC_000978,3014,SGD,SGD,2025-09-10T23:27:03.449381+00:00Z,poc-tx
TX-001180,ACC_000652,ACC_000194,71992,USD,USD,2025-09-10T17:06:11.449400+00:00Z,poc-tx
TX-001181,ACC_000283,ACC_000776,148107,USD,USD,2025-09-14T19:40:52.449413+00:00Z,poc-tx
TX-001182,ACC_000551,ACC_000125,4786962,IDR,IDR,2025-09-12T22:40:46.449431+00:00Z,poc-tx
TX-001183,ACC_000247,ACC_000809,18052,SGD,USD,2025-09-09T21:04:27.449449+00:00Z,poc-tx
TX-001184,ACC_000887,ACC_000057,98352,USD,USD,2025-09-12T06:24:37.449488+00:00Z,poc-tx
TX-001185,ACC_000790,ACC_000194,59527,USD,USD,2025-09-14T10:11:25.449533+00:00Z,poc-tx
TX-001186,ACC_000743,ACC_000428,4645947,IDR,IDR,2025-09-11T09:29:53.449565+00:00Z,poc-tx
TX-001187,ACC_000648,ACC_000895,51441,SGD,IDR,2025-09-10T07:28:08.449596+00:00Z,poc-tx
TX-001188,ACC_000396,ACC_000076,19694,SGD,IDR,2025-09-16T04:18:27.449618+00:00Z,poc-tx
TX-001189,ACC_000393,ACC_000155,107250,USD,SGD,2025-09-10T23:46:37.449641+00:00Z,poc-tx
TX-001190,ACC_000515,ACC_000133,4204695,IDR,USD,2025-09-09T17:24:41.449666+00:00Z,poc-tx
TX-001191,ACC_000147,ACC_000358,69610,USD,SGD,2025-09-12T16:15:57.449682+00:00Z,poc-tx
TX-001192,ACC_000153,ACC_000159,987644,IDR,IDR,2025-09-10T00:05:27.449696+00:00Z,poc-tx
TX-001193,ACC_000294,ACC_000867,35122,SGD,SGD,2025-09-14T10:10:34.449716+00:00Z,poc-tx
TX-001194,ACC_000977,ACC_000362,93264,USD,USD,2025-09-15T03:12:52.449755+00:00Z,poc-tx
TX-001195,ACC_000401,ACC_000849,90396,SGD,USD,2025-09-12T22:10:10.449778+00:00Z,poc-tx
TX-001196,ACC_000420,ACC_000469,119539,USD,USD,2025-09-13T00:46:26.449800+00:00Z,poc-tx
TX-001197,ACC_000981,ACC_000312,73479,USD,USD,2025-09-16T02:01:39.449874+00:00Z,poc-tx
TX-001198,ACC_000455,ACC_000072,1076730,IDR,USD,2025-09-14T02:41:40.449906+00:00Z,poc-tx
TX-001199,ACC_000860,ACC_000670,380465,IDR,IDR,2025-09-11T05:50:39.449945+00:00Z,poc-tx
TX-001200,ACC_000253,ACC_000370,2332033,IDR,IDR,2025-09-12T01:48:28.449964+00:00Z,poc-tx
TX-001201,ACC_000549,ACC_000284,145048,USD,USD,2025-09-09T19:24:43.449990+00:00Z,poc-tx
TX-001202,ACC_000801,ACC_000789,1529377,IDR,IDR,2025-09-10T23:26:39.450025+00:00Z,poc-tx
TX-001203,ACC_000419,ACC_000183,145512,SGD,SGD,2025-09-13T17:30:56.450048+00:00Z,poc-tx
TX-001204,ACC_000724,ACC_000663,186896,USD,SGD,2025-09-13T23:08:59.450081+00:00Z,poc-tx
TX-001205,ACC_000467,ACC_000018,16377,SGD,USD,2025-09-10T17:48:48.450111+00:00Z,poc-tx
TX-001206,ACC_000402,ACC_000815,165445,USD,USD,2025-09-14T02:30:12.450136+00:00Z,poc-tx
TX-001207,ACC_000142,ACC_000812,3616086,IDR,IDR,2025-09-15T12:29:32.450155+00:00Z,poc-tx
TX-001208,ACC_000493,ACC_000164,1832297,IDR,USD,2025-09-15T01:56:35.450181+00:00Z,poc-tx
TX-001209,ACC_000300,ACC_000358,4607812,IDR,IDR,2025-09-12T13:17:02.450200+00:00Z,poc-tx
TX-001210,ACC_000023,ACC_000128,117096,USD,USD,2025-09-09T14:47:06.450211+00:00Z,poc-tx
TX-001211,ACC_000016,ACC_000627,139618,SGD,SGD,2025-09-15T20:32:55.450222+00:00Z,poc-tx
TX-001212,ACC_000175,ACC_000388,192015,USD,USD,2025-09-16T01:22:33.450238+00:00Z,poc-tx
TX-001213,ACC_000014,ACC_000684,90325,SGD,USD,2025-09-16T04:05:56.450249+00:00Z,poc-tx
TX-001214,ACC_000459,ACC_000737,142441,SGD,SGD,2025-09-09T17:29:05.450274+00:00Z,poc-tx
TX-001215,ACC_000775,ACC_000571,175,USD,USD,2025-09-13T23:00:29.450314+00:00Z,poc-tx
TX-001216,ACC_000616,ACC_000038,54272,IDR,IDR,2025-09-10T18:32:02.450346+00:00Z,poc-tx
TX-001217,ACC_000856,ACC_000892,35282,USD,SGD,2025-09-10T15:14:55.450383+00:00Z,poc-tx
TX-001218,ACC_000049,ACC_000195,8342,SGD,SGD,2025-09-12T00:23:08.450396+00:00Z,poc-tx
TX-001219,ACC_000559,ACC_000969,3342953,IDR,USD,2025-09-14T10:56:32.450424+00:00Z,poc-tx
TX-001220,ACC_000257,ACC_000259,3158363,IDR,SGD,2025-09-14T00:26:02.450444+00:00Z,poc-tx
TX-001221,ACC_000629,ACC_000647,58173,USD,SGD,2025-09-14T17:31:33.450476+00:00Z,poc-tx
TX-001222,ACC_000333,ACC_000503,4958055,IDR,IDR,2025-09-10T08:09:55.450496+00:00Z,poc-tx
TX-001223,ACC_000227,ACC_000010,96593,SGD,SGD,2025-09-15T06:30:03.450513+00:00Z,poc-tx
TX-001224,ACC_000282,ACC_000329,843102,IDR,IDR,2025-09-14T03:31:22.450533+00:00Z,poc-tx
TX-001225,ACC_000246,ACC_000173,143738,USD,USD,2025-09-16T02:15:21.450548+00:00Z,poc-tx
TX-001226,ACC_000071,ACC_000865,82406,SGD,SGD,2025-09-11T21:02:47.450556+00:00Z,poc-tx
TX-001227,ACC_000913,ACC_000997,3885921,IDR,IDR,2025-09-14T21:05:07.450581+00:00Z,poc-tx
TX-001228,ACC_000407,ACC_000478,68768,USD,IDR,2025-09-15T07:37:36.450596+00:00Z,poc-tx
TX-001229,ACC_000066,ACC_000612,82187,USD,IDR,2025-09-13T02:29:52.450605+00:00Z,poc-tx
TX-001230,ACC_000503,ACC_000834,732293,IDR,IDR,2025-09-11T02:30:28.450621+00:00Z,poc-tx
TX-001231,ACC_000572,ACC_000557,1818876,IDR,IDR,2025-09-13T23:53:46.450639+00:00Z,poc-tx
TX-001232,ACC_000986,ACC_000073,43949,SGD,IDR,2025-09-12T19:11:41.450668+00:00Z,poc-tx
TX-001233,ACC_000724,ACC_000809,8558,USD,USD,2025-09-10T07:00:15.450688+00:00Z,poc-tx
TX-001234,ACC_000539,ACC_000206,39942,USD,USD,2025-09-13T01:57:08.450705+00:00Z,poc-tx
TX-001235,ACC_000501,ACC_000102,83020,SGD,IDR,2025-09-10T03:21:25.450722+00:00Z,poc-tx
TX-001236,ACC_000060,ACC_000109,68704,SGD,IDR,2025-09-15T19:59:56.450730+00:00Z,poc-tx
TX-001237,ACC_000985,ACC_000559,1865597,IDR,SGD,2025-09-16T01:19:18.450757+00:00Z,poc-tx
TX-001238,ACC_000406,ACC_000371,29196,USD,IDR,2025-09-12T01:08:24.450771+00:00Z,poc-tx
TX-001239,ACC_000413,ACC_000742,12592,SGD,SGD,2025-09-16T03:03:05.450786+00:00Z,poc-tx
TX-001240,ACC_000483,ACC_000465,50523,USD,USD,2025-09-14T19:08:26.450802+00:00Z,poc-tx
TX-001241,ACC_000084,ACC_000728,1572007,IDR,SGD,2025-09-12T12:29:22.450810+00:00Z,poc-tx
TX-001242,ACC_000762,ACC_000812,66421,SGD,USD,2025-09-10T09:12:40.450832+00:00Z,poc-tx
TX-001243,ACC_000240,ACC_000727,182427,USD,USD,2025-09-10T13:51:58.450843+00:00Z,poc-tx
TX-001244,ACC_000718,ACC_000596,3948878,IDR,IDR,2025-09-15T07:10:51.450887+00:00Z,poc-tx
TX-001245,ACC_000061,ACC_000736,88308,USD,IDR,2025-09-09T23:03:15.450896+00:00Z,poc-tx
TX-001246,ACC_000889,ACC_000381,91479,SGD,IDR,2025-09-15T11:55:40.450920+00:00Z,poc-tx
TX-001247,ACC_000695,ACC_000632,2965944,IDR,IDR,2025-09-14T17:29:16.450940+00:00Z,poc-tx
TX-001248,ACC_000121,ACC_000800,4985744,IDR,SGD,2025-09-11T07:55:28.450950+00:00Z,poc-tx
TX-001249,ACC_000818,ACC_000060,194081,USD,IDR,2025-09-13T16:11:08.450972+00:00Z,poc-tx
TX-001250,ACC_000268,ACC_000503,22438,SGD,IDR,2025-09-13T04:56:47.450985+00:00Z,poc-tx
TX-001251,ACC_000433,ACC_000805,59493,SGD,SGD,2025-09-12T12:12:13.451000+00:00Z,poc-tx
TX-001252,ACC_000668,ACC_000663,2684472,IDR,IDR,2025-09-16T06:36:22.451020+00:00Z,poc-tx
TX-001253,ACC_000346,ACC_000014,4907565,IDR,IDR,2025-09-16T09:03:53.451051+00:00Z,poc-tx
TX-001254,ACC_000980,ACC_000672,3888255,IDR,IDR,2025-09-15T16:56:04.451084+00:00Z,poc-tx
TX-001255,ACC_000975,ACC_000866,144076,SGD,SGD,2025-09-13T10:35:20.451110+00:00Z,poc-tx
TX-001256,ACC_000023,ACC_000702,90434,USD,USD,2025-09-13T17:28:32.451117+00:00Z,poc-tx
TX-001257,ACC_000309,ACC_000983,3178,SGD,SGD,2025-09-10T09:30:50.451129+00:00Z,poc-tx
TX-001258,ACC_000135,ACC_000405,4719555,IDR,SGD,2025-09-11T13:29:35.451139+00:00Z,poc-tx
TX-001259,ACC_000810,ACC_000290,27239,USD,USD,2025-09-12T07:41:05.451161+00:00Z,poc-tx
TX-001260,ACC_000045,ACC_000658,2313446,IDR,IDR,2025-09-14T11:59:16.451169+00:00Z,poc-tx
TX-001261,ACC_000096,ACC_000578,2891800,IDR,IDR,2025-09-13T14:05:29.451178+00:00Z,poc-tx
TX-001262,ACC_000966,ACC_000757,32572,SGD,SGD,2025-09-12T15:54:04.451203+00:00Z,poc-tx
TX-001263,ACC_000585,ACC_000236,58980,SGD,SGD,2025-09-13T10:40:43.451221+00:00Z,poc-tx
TX-001264,ACC_000579,ACC_000454,10000,SGD,SGD,2025-09-14T23:29:25.451239+00:00Z,poc-tx
TX-001265,ACC_000371,ACC_000495,20761,USD,USD,2025-09-15T14:18:27.451253+00:00Z,poc-tx
TX-001266,ACC_000259,ACC_000303,4373229,IDR,USD,2025-09-13T01:44:04.451265+00:00Z,poc-tx
TX-001267,ACC_000183,ACC_000550,4243333,IDR,SGD,2025-09-11T15:01:18.451276+00:00Z,poc-tx
TX-001268,ACC_000453,ACC_000207,3665847,IDR,USD,2025-09-15T23:06:26.451292+00:00Z,poc-tx
TX-001269,ACC_000128,ACC_000477,62051,IDR,IDR,2025-09-14T07:46:55.451301+00:00Z,poc-tx
TX-001270,ACC_000451,ACC_000627,20006,SGD,SGD,2025-09-11T12:08:17.451316+00:00Z,poc-tx
TX-001271,ACC_000078,ACC_000353,142085,SGD,SGD,2025-09-10T07:23:08.451324+00:00Z,poc-tx
